,Protein_group_ID,k_computed,r_sq
0,1155,0.05269687852073259,0.9914172004777513
1,2204,0.02460497581504222,0.970729991551093
2,3615,0.03709743540369205,0.995843531652093
3,3340,0.016534845236294643,0.8855793289593206
4,3184,0.034151385903395934,0.9992681996798134
5,2477,0.022980618277675377,0.8889785215380951
6,3614,0.028386415676285474,0.6279058710056374
7,828,0.03112556063244996,0.9815343104062401
8,1382,0.04031071607669116,0.3310378001291918
9,1467,0.022296035210606947,0.9877549269800859
10,3244,0.020185438827105495,0.9906098455082609
11,701,0.023303390785157526,0.844661691182834
12,480,0.034682297156392206,0.16248870625702516
13,1824,0.0605703834950653,0.5595833047430898
14,2054,0.020907295254592593,-0.12610711688269194
15,3075,0.0158525916665475,0.9862831989281037
16,2947,0.022070123458901376,0.8961921744613213
17,2544,0.07509169427505899,-0.35935451753400693
18,2330,0.020620079766661355,0.1980242373908767
19,1801,0.021912932047924258,0.9716295805606402
20,994,0.015927511523728292,0.979554807457956
21,3015,0.029545770064952993,0.9604674811772347
22,1865,0.04468301211484465,-0.36730391337987167
23,5071,0.026998548035982263,0.9992271422392653
24,4432,0.09941088985934023,0.39575946903230896
25,4732,0.047043483611593266,0.918474852211828
26,2741,0.013694138227362505,0.6310850250852257
27,1114,0.03979267457852075,0.6238442691078208
28,3727,0.14013003042344097,0.131978774481048
29,4637,0.024403316341695066,0.5899023462855815
30,988,0.015399143241562888,0.8561056781820996
31,4842,0.01541817987693756,0.9840297231744168
32,4601,0.06177103261076723,0.9851720115746103
33,4624,0.06882402857924318,0.9481854239000808
34,93,0.019380138785697144,0.9907651881983023
35,1130,0.02579768333631486,0.9999811722723828
36,162,0.06143196148842872,0.08668606104533905
37,1869,0.02613962316382829,0.9626724509572807
38,1722,0.016832962385939714,0.35796835288529516
39,3230,0.017101805993206133,0.8862330996276733
40,3143,0.11741545169811647,0.9760987835280496
41,3082,0.020804707756576734,0.9834671901015886
42,2896,0.01965584627578034,0.5138254958780999
43,3961,0.019083686360419988,0.991331487322067
44,3044;585,0.06445933599732692,0.2980019448901101
45,3927,0.04277388957258775,-0.009801523252204403
46,4796,0.024202441224818426,0.12476600676241612
47,353,0.03985011170467212,-0.28449840749179
48,3894,0.02773404233889452,0.9004972231552261
49,3882,0.059238739304044226,0.9801451235473683
50,5048,0.01660123854691511,0.9943123927251298
51,998,0.1701095594443181,0.9703723261628108
52,3651,0.04045701741565831,0.9935680335902338
53,2746,0.012439099238763596,0.9829524011761368
54,3055,0.014899242246609252,0.8712203715320416
55,1398,0.0483024152315476,0.9919797130199598
56,1742,0.060591668559717406,0.13534748230999494
57,2194,0.02949615234598074,0.9280316837904169
58,1758,0.016212362633154172,0.2885527445590822
59,982,0.02156538563961407,0.9008325380586686
60,2016;2017,0.014629553059918206,0.9412122093349006
61,2393,0.03945524772286822,0.970641264670368
62,1726,0.017154733432951492,0.9990571322625554
63,1173,0.019654128808308365,0.6873663265212998
64,600,0.027347282477543495,0.9984596519847293
65,10,0.01573759504654127,0.9931204711772124
66,4101,0.01797539425179361,0.21922446693895603
67,3115,0.019671037670103624,0.4242190666570781
68,1274,0.047916821612656,0.9417783619380033
69,2980,0.03402859864745969,-0.07675278470888358
70,3168,0.01886683703812786,0.9661183270889891
71,3606,0.025491561772977234,0.97737513322583
72,2553,0.1261202732186471,0.0943639772536391
73,1812,0.039780636434398116,0.9454463729473301
74,4725,0.021452069174692587,0.914916376560979
75,2218,0.0151098461991504,0.9984992621311757
76,2814,0.025830596521878652,0.2922643538656874
77,1842,0.02966711063238519,0.2343714471398084
78,2706,0.0222465214896801,0.08857620929505272
79,1535,0.024214025534182646,-0.03862147726603338
80,2154,0.01493467978180238,0.9766707570577229
81,4509,0.019588522448941395,0.9995007910370747
82,3409,0.0281992576588376,0.9980073497285367
83,3699,0.02341339818100316,0.991181304996912
84,4845,0.02503232028825396,0.8643043453568888
85,3824,0.02601307949521664,0.9926072957105112
86,1942,0.019363772998544714,0.9839595490841428
87,4821,0.04880089259973429,0.09186409224805958
88,2862,0.058338251750964604,0.9295816892283641
89,5087,0.03693686355404904,0.96683580752493
90,542,0.020648736071933845,0.9933177188311406
91,2893,0.017415145831660914,0.1363836840704883
92,3338,0.01343900387478723,0.9871576963426791
93,4888,0.013998918840816412,0.8867966616989503
94,1641,0.03040632980634362,0.7764715669515769
95,2897,0.017146729339305184,0.8326036923737341
96,3026,0.1381695749225244,0.8448885607443972
97,1965,0.026506276629140995,0.40423066684283193
98,350,0.026674606262341995,0.34355042449953155
99,4384,0.025827621169496495,0.9795575718338593
100,3061,0.02912756058875922,0.9973533699072855
101,2919,0.021588373617090727,0.9999880007761487
102,2048,0.01200277897692652,0.9944045497286019
103,1709,0.028474458788829638,0.48651525779982197
104,1232,0.03653204270711564,0.06353686246435886
105,3754,0.02795257756031353,0.9999437014483117
106,612,0.029758583891874274,0.6602286278472737
107,3190,0.016416491584233583,0.7431157583862213
108,1181,0.0221959249471481,0.9585235585768089
109,2988,0.012788981609692789,0.9846979877971874
110,3362,0.034284145138863846,0.9426210383948682
111,4518,0.020163309786409993,0.9485310279128726
112,4507,0.013694199659232043,0.8405308128183876
113,1956,0.017328063327464525,0.9863207076007466
114,5005,0.014926737460013495,0.9658426791101007
115,4306,0.03259756948843534,-0.19887735994336908
116,3158,0.02145924623280073,0.9907857373906254
117,1712,0.043303741258821596,0.07195228823731348
118,1995,0.016356554431413227,0.5773567184186386
119,2274,0.028714144582909367,0.73598317485822
120,3771,0.03636340666772092,0.10087706832902865
121,4375,0.01929553203629703,0.99099734382309
122,1564,0.018098542555066946,-0.020872182714654297
123,2559,0.026923849030115774,0.9426320811799825
124,3523,0.01390659173795877,0.9914325716553041
125,1925,0.012748717587139633,0.28078954651311727
126,3394;2069,0.015424227893481674,0.9909043011933445
127,3394,0.0169422715080264,0.9983328447543324
128,2069,0.021374585331813894,0.8656950169721618
129,2448,0.025069818243503687,0.9820592516921706
130,2356,0.06450783693199785,0.9699278276458742
131,3450,0.03410262387394632,0.9978318950185171
132,2940,0.0140969119809476,0.9963821929667755
133,2998,0.05605800615427576,0.9271629291989129
134,4847,0.021967628347344042,0.45033143256760133
135,1437,0.019629422084066366,0.9964131418684657
136,339,0.025033334487864496,0.72320023433377
137,1425,0.013102308943303177,0.9906154881910341
138,4929;4930,0.026788189197247136,0.41848000705159527
139,4371,0.017757989526853337,0.9900179022306056
140,3607,0.01982392473986888,0.17367782473995985
141,2551,0.0741251258883233,0.4517692464586972
142,4478,0.01482185887001169,0.9826390468033206
143,5060,0.025629336899342436,0.9996126380460668
144,2323,0.033618292754466844,0.9916489407052563
145,2760,0.0177349417157178,0.9430237764200607
146,4701,0.029922167071878433,0.6412779738610672
147,2974,0.01825495807201103,0.9669532975248886
148,1387,0.015367688960441911,0.9966923071737249
149,749,0.028412077898579993,0.9230340819178885
150,3046,0.030363792792990885,0.05639619608731461
151,1796,0.023581081128920503,0.9368288708952354
152,3333,0.04027318541868754,-0.35471245057002276
153,1325,0.020177984511808807,0.9863061146929741
154,3202,0.02393788744541296,0.930556904737388
155,4077,0.18966465280005632,-0.2992721743051918
156,4485,0.013954298691058643,0.9720456605704486
157,3007,0.027204484643982015,0.9994807318453246
158,3008,0.020668459691449342,0.857866902623759
159,157,0.07718551893479787,0.016691944287119953
160,4172,0.017341157758993177,0.9836361711696616
161,1464,0.07656479297944806,0.4048413369183036
162,2125,0.015539266813603589,0.996131720551802
163,983,0.03484202738641439,0.5141838012978006
164,3977,0.05808455264044815,0.920850897532601
165,4103,0.014126936583044732,0.9329031329285195
166,712,0.026869141807811144,-0.04329269655289503
167,3130,0.023254448863507277,0.9550322015975278
168,2975,0.0548074790193349,0.5745102958081165
169,1983,0.015818638329720313,0.8433970824826129
170,4523,0.017464544774583677,0.9990308376296188
171,4686,0.03009105203473713,0.8530625042835203
172,4883,0.060038939325692105,0.20518594373999866
173,4189,0.02678189166838951,0.9931494467163428
174,4703,0.0242640341758183,0.7723110336659285
175,4852,0.0331576225175316,-0.3929269900302934
176,4087,0.019565501097635322,0.9090372672456365
177,1371,0.039320729291005246,0.9821427432928204
178,2436,0.06865283926449009,-0.39136910202047925
179,4387,0.037557408532232175,-0.22609070801890163
180,4678,0.022881070524075692,0.9967588068468034
181,3111,0.014372453727491684,0.9808434911457636
182,3152,0.03585854798618518,0.8434873397245479
183,4090,0.03775328865445698,0.9879582118841382
184,4106,0.029711643235768418,0.9276183948463674
185,4157,0.09856454592369776,-0.0915406165692434
186,259,0.029879493314036974,0.967463089832079
187,4899,0.03178544718046642,-0.2514491364660636
188,3335,0.015303676356393759,0.9539167711275361
189,4091,0.018715039069001044,0.9996959114036202
190,675,0.0853409158667843,0.987389577046487
191,966,0.13194096572714506,0.95016333900799
192,2977,0.025344656819707413,0.5215946139723315
193,3351,0.06664037046984164,0.34427208049365554
194,1279,0.033269002648027804,0.4770090491707989
195,827,0.02003613150389311,0.9952903763165192
196,1170,0.07776089603316885,0.6940718841438012
197,991,0.0686738871829958,0.9997401389111792
198,1930,0.014083522090709438,0.9849680934361035
199,3457,0.058780145333788926,0.517182624428682
200,4515,0.018906258051669886,0.9532445170363255
201,2844,0.021827390841013632,0.9766127463463187
202,4968,0.014225217474220182,0.999645501885185
203,3952,0.01688689385283711,0.9998058523662765
204,1846,0.0181652437585912,0.9950712641403177
205,4308,0.01584356981363661,0.9998736469570129
206,4716,0.03030325915097859,0.9707941268667762
207,1586,0.05070750178896087,0.8735287129938247
208,1733,0.013665625974504747,0.9947212365901126
209,2313,0.013737252210563078,0.9979930375483725
210,3256,0.025121613627028958,0.6840746087621864
211,2888,0.02049590784746957,0.9934151893751119
212,354,0.022435690291364208,0.932338313644825
213,48,0.04251019441291133,0.8921676702702546
214,348,0.027382681785392795,0.9917024529727415
215,3588,0.20811632718704362,-0.3585987456199031
216,2868,0.059513698196347296,0.3075405079481922
217,4115,0.016529678427121035,0.9867116422062528
218,672,0.2167826989247602,0.41029550462535336
219,4395,0.0558611801874067,-0.08385278676903773
220,472,0.036291801020442924,0.9866721224910247
221,2603,0.02292779091420062,0.9894554443312695
222,2759,0.03326170857598403,0.34907279295403604
223,185,0.01780244106836234,0.9399213218358605
224,4831,0.016922010706019206,0.6532332660687485
225,1046,0.04793510459182449,-0.3847188678103681
226,4301,0.018392894555731506,0.7359143619340001
227,5099,0.013137436096077752,0.919438876315813
228,2360,0.016089782921901066,0.9751205598155448
229,2959,0.1705487339585776,0.40101998637907854
230,1825,0.018104982785058527,0.6140539056625185
231,4218,0.015888777945828235,0.9863652266257811
232,2202,0.01625195847512771,0.41829216450787665
233,2231,0.017567261329366386,0.9755695481910772
234,3188,0.029654618014599336,0.9990036042570026
235,2482,0.019078995905441355,0.9512019196660823
236,1711,0.01832207323402444,0.9882049937841104
237,1428,0.017482581853663255,0.9944375832859055
238,3199,0.020082295350873452,0.9885756389182234
239,3090,0.15753861539469943,0.17272081494146463
240,4249,0.025860088360763808,0.9459005142165677
241,4279,0.03343740576437054,0.6104648386754559
242,3899,0.028165119273759993,0.115876113247941
243,4642,0.02703944502692345,0.7604449831174205
244,1740;1772,0.02189004007101316,0.9662069972654003
245,1670,0.01080086023887626,0.9822445321955622
246,1669,0.012021396735032991,0.6725355513240419
247,1582,0.018385762141563754,0.702021406944931
248,2361,0.12597845941480876,0.9986658034416417
249,1947,0.013146290078037167,0.9727075939851119
250,4943,0.03217637689028847,0.9949904826765237
251,2007,0.014928348559707021,0.9876887215712273
252,1971,0.013769079229457326,0.9942439455912362
253,833,0.061939052405821655,0.9694051852834678
254,1133,0.02941911041774873,0.7962867560792931
255,1681,0.016587729773033435,0.9765233569940088
256,439,0.04528602779247124,0.15733214838529308
257,2185,0.03948118933365816,0.7418902120746209
258,2795,0.016069565831741264,0.9343563100234367
259,2493,0.05109453463257977,-0.399976081188671
260,4177,0.03200710435140893,0.9978984366126001
261,2812,0.07905060026460048,0.976592025272754
262,2816,0.02973034692023993,0.17647938329043167
263,5091,0.01826584097341533,0.9760020852509577
264,2186,0.03287133072041343,0.9870579425115883
265,2859,0.02308900849584663,0.9937895392221178
266,1734,0.017886680955473765,0.9949294089206145
267,4734,0.02869289229726654,0.24497727747706055
268,880,0.01772290350024351,0.8678367733207277
269,3830,0.1384958706531522,0.9971931601560626
270,547,0.01838791854982566,0.9979139922588428
271,1932,0.03295185651367028,0.1948624278214769
272,2075,0.01737173381369215,0.8593131081931307
273,1320,0.08152560421767484,0.8219245784308888
274,3220,0.02236254338318347,0.990811194534407
275,1743;1742,0.01890553376233191,0.9816836142553738
276,1713,0.04656607507556179,0.44253269479852986
277,2302,0.018430095581371538,0.741336349593851
278,503,0.13579912170874434,-0.37694838037626255
279,4855,0.019654914138611396,0.9891672821468432
280,2366,0.03396033539576631,0.9759345975670558
281,2278,0.015709984731221115,0.9577338368146301
282,2447,0.043965017672844886,0.2579294367120053
283,2889,0.02975633765974765,0.585180784197245
284,3944,0.0398887176695405,-0.36353987911087793
285,2190,0.02868429780672892,0.23738297075578618
286,3846,0.02686002760350255,0.995086311332078
287,2124,0.01999219566360966,0.9911857071225236
288,3761,0.07401077976718076,0.9014063433294135
289,624,0.017799211139078522,0.9209248904215044
290,4818,0.013784570270512955,0.9973178275602519
291,1961,0.016700503004076477,0.9861996043124015
292,1278,0.05591644153968577,0.04179797484010217
293,603,0.012582838770480135,0.9930348449788516
294,3337,0.016281620178958577,0.9261597171142864
295,1088,0.022216309652492175,0.9403093620797499
296,1643,0.014764389927813808,0.9702596096006219
297,3933,0.02037149199608263,0.9934338518771313
298,2841,0.03390317905709585,0.15282878483158924
299,2210,0.017184333462262523,0.9952357689236149
300,5124,0.03108547989663666,0.9960747296559391
301,5080,0.047662146052205756,0.5048331166707294
302,2521,0.013615642861903242,0.8912715906727676
303,3454,0.01814508086777042,0.9870355897552516
304,2006,0.10413340271714414,-0.39992083500944875
305,1875,0.013812843037964071,0.9897563396288921
306,4996,0.012312689067219064,0.9983829677407907
307,2608,0.020232865346211874,0.4503998995169457
308,3889;2539,0.017524974444584774,0.9903921595596075
309,5026,0.017998464453319825,0.9978163042386045
310,2738,0.01500873604646391,0.9999914227178254
311,3696,0.09328390530174872,0.981035961128082
312,1483,0.037580638417969575,0.9987481221618125
313,3559,0.02625103521143213,0.8080904226044201
314,2148,0.035992918762598775,0.9979895639690628
315,4800,0.03431646919695592,0.9444729821594627
316,3548,0.11823579483213664,0.9914380244040456
317,1435,0.017614147456121106,0.9649193796208233
318,3095,0.01839327247523748,0.6575818147051424
319,2151,0.02367834604744669,0.9754353415988842
320,2164,0.018269280308403694,0.9703727435080279
321,1700,0.014878824959555276,0.8933554362533674
322,2205,0.030987736231015018,0.9991332151917389
323,1827,0.015161817689800391,0.9961153939495192
324,2077,0.03525311406907048,-0.3743493164980909
325,3067,0.015786553980217905,0.9899519903390223
326,2126,0.018338316053421212,0.938763967524891
327,2793,0.043373614983114775,0.8574536335258998
328,1210,0.032880797336131314,0.9723742548796124
329,2157,0.017478640785845188,0.9806931863150866
330,2822,0.012387697835903292,0.9940004664388224
331,2752,0.030895113741870598,0.9977222363295302
332,2063,0.01962368861129072,0.8714772886498113
333,1136,0.021721729981420083,0.948726038777481
334,1521,0.023317855836724178,0.9973638170918152
335,3719,0.09843381010550738,0.989331273519914
336,2347,0.025809231584917068,0.9780143296593025
337,1143,0.08654012149208419,-0.11913174318670094
338,5021,0.031726264010441214,-0.051311502722042324
339,1658;1700,0.013889787458695093,0.4726005152016256
340,4663,0.013669050168178199,0.9881569892803116
341,3249,0.06017238018538344,0.9608708009011574
342,2539,0.019697084046450805,0.9845957693283716
343,4527,0.016801000247657714,0.8738561880074942
344,1853,0.015166808662085468,0.9580594329836815
345,1896,0.019275345894034172,0.13282032730500004
346,3282,0.05947740426061138,0.4245326195406103
347,3377,0.01929462478757036,0.9832131341884922
348,1473,0.02310524712068735,0.991937921287246
349,4511,0.010336280092077052,0.9970717542562872
350,1003,0.016101859126309848,0.8298442943304937
351,2397,0.18374493831798716,0.35131300878601557
352,5082,0.023792118663655118,0.3979358282609209
353,3750,0.05983849841073222,-0.38827404357530804
354,743,0.15479093682535128,0.9336145887587424
355,4299,0.02541964001539224,0.9886128147602274
356,1754,0.04137769627823838,-0.3256831757136638
357,1801;294,0.020368630076430305,0.9679343816167104
358,5051,0.02956189316115886,0.20126907755574364
359,2875,0.03824550838237118,0.9999703745283937
360,2155,0.016919471111556672,0.9905745279593887
361,4793,0.04114210081814171,0.5244518957724933
362,4142,0.018285776574950466,0.9810258658359847
363,4159,0.052813633537279005,0.6286951591344208
364,4762,0.021629922425852453,0.9346984847873576
365,4660,0.03874901970508274,0.7732603405614447
366,44,0.02325815247542813,0.9897371000957402
367,3847,0.015421471903761218,0.4482251445997195
368,2047,0.014900185282575985,0.9999023991564645
369,3154,0.04867272901431578,0.2336465186499903
370,1908,0.02230502993649929,0.9818187636644082
371,1043,0.01884135159295423,0.9735802240696628
372,2395,0.02324692728317481,0.9828728930440769
373,3971,0.020436302200730932,0.9984795828927489
374,1972,0.02059374265587577,0.9995783378149273
375,4244,0.042923750928707365,-0.35667042965433216
376,2622,0.02288154132794941,0.8638631724303361
377,2757,0.009757258660724093,0.9582218043178796
378,1991,0.04083536282400887,-0.396606856564536
379,2697,0.038533427814546745,0.9924409227790602
380,78,0.012309948454652813,0.9979076246186367
381,1525,0.17433955298360956,0.9779149372054408
382,413,0.02847409463357868,-0.14320229394372963
383,2215,0.01978175404507843,0.9941888799078211
384,3785,0.19362178631908938,0.4832063658909259
385,2763,0.01635058452451371,0.9969936715825514
386,4999,0.02349048198049647,0.8587561659348213
387,3655,0.022939299110926223,0.7586426263608956
388,4047,0.018251849472748757,0.3467456659093875
389,2745,0.013881533927520274,0.9855976019293642
390,1683,0.24388664062872928,0.9175439009768456
391,1654,0.015207818220071103,0.5716078850219619
392,193,0.03586782662537818,-0.03866156798751885
393,2932,0.03067157087214603,0.6940745995349755
394,3836,0.02338129277072897,0.9726889235513139
395,3016,0.018890050983766653,0.8179815376549758
396,2351,0.041398783374268305,0.9936979002198072
397,1655,0.02025558175837639,0.6096315745608805
398,1798,0.016518460816700355,0.9855015598747348
399,1749,0.012645924993351538,0.9973975129151194
400,2970,0.04413047697166206,0.9991694029127361
401,2808,0.018410677468973884,0.08008097594162156
402,1872,0.0218725091712154,0.7257664219067266
403,1887,0.1385653836246565,0.9746407412231648
404,2727,0.019966935904887684,0.9654556603149661
405,1217,0.017458494651757524,0.9946193133803329
406,381,0.03217094958562093,-0.3995943112858855
407,4441,0.018118017588947474,0.9991383357166029
408,3263,0.029051414336459355,0.12817060242529688
409,4976,0.018573927558233862,0.996930723044962
410,3599,0.019516064356552502,0.9330299290586683
411,1102,0.028577179033621877,0.06793642660746746
412,3683,0.11045415623616746,0.060878969625864254
413,4165,0.05331245912898001,0.9999887919328069
414,3851,0.016235208996616696,0.9992075171998341
415,1781,0.023972015653266805,0.9895695241132478
416,732,0.05600981297982411,0.7220920955385473
417,685,0.05767219110262247,0.28167993648966316
418,2314,0.025017502071535715,0.9607876916319901
419,1056,0.026815087169177257,0.8662720404471858
420,2981,0.01816356928545048,0.6522384068785534
421,227,0.04719979988150148,-0.39499327567567444
422,3734,0.05611239102554063,0.995189997568793
423,4851,0.21509711460188155,0.8521004052690869
424,4277,0.014580032508467783,0.9407407119355687
425,2664,0.0309880438875616,0.9958146203487547
426,4626,0.05611834364058806,0.9182740148340057
427,738,0.017599073532804817,0.9654976288197774
428,4020,0.018816734218300015,0.9719236024873006
429,1828,0.05206324291439178,0.5212374051070646
430,166,0.02811081681011261,0.9879095425874556
431,2443,0.02779389168546889,0.9993284834125506
432,3940,0.015779398730513813,0.941206541724418
433,1759,0.018448216763314523,0.9369087577848138
434,1668,0.021216043501171917,0.5059191369626745
435,266,0.016011408011216696,0.9927050385405098
436,1517,0.05967820936720871,0.042320898428740206
437,1724,0.014719150356029687,0.8939709604591082
438,4983,0.02213309270384447,0.36926369367385803
439,2612,0.014017126372522792,0.7524807613384616
440,4428,0.020563137277030602,0.8788941348507586
441,4257,0.0132620868951837,0.996247879711938
442,1981,0.026558506656073688,0.9382121694152072
443,182,0.11440637445987233,0.8955805791021728
444,20,0.14253331253708468,0.9955452365011449
445,4407,0.01675388801498893,0.5230450929619063
446,1062,0.021603233145044847,0.9201284656923985
447,3302,0.020394092375992483,0.9594630576860862
448,2273,0.018953369723659592,0.9583285417142143
449,96,0.03950058821217624,0.8579674525637374
450,4772,0.01868049879984558,0.9877762048782596
451,3094,0.11311940030389353,0.9445160359111482
452,3897,0.017087209692079816,0.6540620687916239
453,572,0.054699711307871456,0.9999444650649663
454,487,0.01752004592487952,0.9681476179965793
455,2694,0.02351807252530138,0.5800800633877008
456,847,0.029876506916552276,0.9953613920883954
457,4399,0.027192203715563388,0.995637340754152
458,3118,0.031849069749537426,0.9854787369460182
459,996,0.017595369643695496,0.9998362773986381
460,1422,0.036243568528845714,0.9938212364898693
461,2257,0.02204343040267126,0.9448758346268962
462,4688,0.017770798490664673,0.9915973395468225
463,1497,0.01585666375590427,0.9983738532164087
464,741,0.02687856719834183,0.9861161687830433
465,4980,0.09111446129332947,0.17188625779792177
466,879,0.021334758442636874,0.9785616792561942
467,2799,0.019029765069250908,0.9487253681928036
468,978,0.021930465314223345,0.9808960719578835
469,4025,0.0456600753193889,0.8672350605472813
470,1671,0.026180374267515072,0.9548010715009603
471,2105,0.01713585997897696,0.9846684341000849
472,3935,0.059505583935355676,0.6849301834834219
473,2357,0.02216884240791374,0.9886291501740826
474,1474,0.01446249204659473,0.9906127691157157
475,3112,0.01576085222666871,0.946517449170232
476,2122,0.014807463029715084,0.9925784313721573
477,3424,0.013999807034365368,0.9885123227243926
478,4174,0.026194821843066374,0.2893859047591453
479,148,0.019826653310491993,0.9893113218980144
480,508,0.025160482102004385,0.982169904119605
481,3898,0.057502149672627643,0.6581915867413775
482,3365,0.032776236152914924,0.9243204044781651
483,3908,0.013437167424601496,0.9254696829474508
484,4457,0.027211427547156143,0.9648629587788653
485,1589,0.015063445793002301,0.961348851021234
486,580,0.08777335622382199,0.5161844199821077
487,2720,0.020099081241280868,0.903865140906865
488,4158,0.020504015956537933,0.9983371801413772
489,3767,0.028136187243935486,0.41076003202388445
490,1247,0.11871349314858584,0.9815710546145986
491,263,0.024470347975361226,0.10731456258122918
492,2350,0.011956668933925819,0.8588314973111523
493,4593,0.03528378870315436,0.09793480852016923
494,2501,0.017781212467702354,0.5650629117122123
495,1393,0.03387892437683731,0.9025549476008491
496,1235,0.03287678308541308,0.9980565514663987
497,4429,0.17950301151429074,-0.3781994839167764
498,2111,0.026294850318149016,0.3129626695982385
499,4310,0.01461457202097394,0.9355315547689327
500,275,0.01859259590129185,0.1927570307779235
501,1135,0.2077205668044911,0.30106309468759096
502,1500,0.02328415741778455,-0.3420548895345561
503,4085,0.018036722620694057,0.6591952390312323
504,25,0.05111297098002698,-0.08244870699889417
505,1804,0.07900075467700958,0.9745615707741356
506,4989,0.022620617258062924,0.9884787558329853
507,272,0.05482391422096015,0.03508716455259664
508,1660,0.19101188653720638,-0.38831814117735486
509,3059,0.04867687523739224,0.9940704640997226
510,2107,0.028151444009757692,0.9465146144883683
511,4043,0.06503179625437888,0.9926267392786807
512,4630,0.026065536170361392,0.9875048059160872
513,4163,0.013878572100357712,0.9997310582032852
514,3293,0.03410329430212884,0.4896181352629718
515,450,0.02443304434469679,-0.10620185678055649
516,2276,0.022271309411152167,0.5257606290392478
517,21,0.015203788242445278,0.9994012005176461
518,1318,0.025649681099540404,0.5994588791766355
519,3972,0.03406241906871602,0.6188221506672591
520,2109,0.022459270514628326,0.9735135159014409
521,4756,0.021703529171919842,0.993836195701813
522,1346,0.027384367069471026,0.9688043341754143
523,704;2380,0.14696163322775257,0.8645445171625588
524,2671,0.02506966069154774,0.979920362995621
525,4002,0.013913417007154295,0.988244722868349
526,3459,0.14450685356428336,0.5788088820338677
527,905,0.12866467694583103,0.9903759723296627
528,3127,0.01571683226022907,0.9663913269044612
529,5108,0.0405825910593443,0.012631339352347615
530,613,0.05121873626854351,-0.22552879177768248
531,4466,0.014481078137613913,0.9970181256583234
532,2358,0.019639508833271657,0.10041759489982605
533,3631,0.04354183849346937,0.9675141089597935
534,4356,0.174198488347568,0.9872858511380447
535,2312,0.0322135285112565,-0.38859085910347946
536,2405,0.012845685856670234,0.9999999525996809
537,1699,0.03501284330123889,0.9999960853231696
538,1642,0.07408480265030842,0.9629027073427111
539,1773,0.0308708603997904,-0.031021140156736404
540,2291,0.014747606725997927,0.9957629397400132
541,1704,0.022902965074692114,0.17940804234871766
542,3374,0.017943043880813265,0.9184553471321357
543,548,0.017292520799865933,0.9214221134726059
544,1227,0.03155101488925695,-0.0593707378067585
545,3611,0.031387005575806405,0.9990789767281018
546,4345,0.04229905214810845,0.24204605622476727
547,4180,0.01965872178042959,0.9844060485010974
548,4559,0.020219606967217987,0.999329176091359
549,3610,0.024896460403800308,0.4804226843502979
550,2118,0.020315136196459953,0.232330877256972
551,822,0.02767397683131761,0.998651419336719
552,4136,0.12432399367116442,-0.015228697569684035
553,1766,0.05303081103154189,0.9495105354863735
554,1738,0.01660247229072813,0.9876319503534814
555,3229,0.023615621855394783,0.1462356436417378
556,3715,0.041794391072604874,-0.11272927812181588
557,3054,0.01844120250359693,0.9758442186945571
558,1383,0.017025714439589536,0.7610660052597581
559,2133,0.027307685929311615,0.9907876498567296
560,3736,0.014541118689113305,0.9609534253070575
561,1803,0.016501356840547984,0.9825751177740637
562,3695,0.020259327780310213,0.5527418401125479
